Industry,Year-Month,Value,percentage change
Accommodation,2023-04,1874.0,-0.32445082708365547
Accommodation,2023-05,1874.3,0.01600853788688017
Accommodation,2023-06,1886.9,0.6722509736968529
Accommodation,2023-07,1891.1,0.22258731252318142
Accommodation,2023-08,1897.5,0.3384273703135765
Accommodation,2023-09,1908.7,0.5902503293807593
Accommodation,2023-10,1911.1,0.12574003248282395
Accommodation,2023-11,1910.6,-0.026162942807805845
Accommodation,2023-12,1924.2,0.7118182769810577
Administrative and support services,2014-01,8045.7,
Administrative and support services,2014-02,8073.7,0.34801198155536284
Administrative and support services,2014-03,8094.9,0.2625809727881956
Administrative and support services,2014-04,8113.8,0.2334803394730134
Administrative and support services,2014-05,8135.2,0.26374818210948003
Administrative and support services,2014-06,8165.3,0.3699970498574068
Administrative and support services,2014-07,8183.5,0.22289444355994004
Administrative and support services,2014-08,8211.6,0.3433738620394644
Administrative and support services,2014-09,8250.9,0.47859126114275785
Administrative and support services,2014-10,8253.6,0.032723702868797666
Administrative and support services,2014-11,8276.0,0.27139672385383395
Administrative and support services,2014-12,8320.0,0.531657805703234
Administrative and support services,2015-01,8328.4,0.10096153846153033
Administrative and support services,2015-02,8338.6,0.12247250372221519
Administrative and support services,2015-03,8332.3,-0.07555225097739537
Administrative and support services,2015-04,8348.7,0.1968244062263924
Administrative and support services,2015-05,8406.7,0.6947189382778163
Administrative and support services,2015-06,8425.7,0.2260102061450997
Administrative and support services,2015-07,8433.3,0.09020022075314493
Administrative and support services,2015-08,8448.5,0.1802378665528348
Administrative and support services,2015-09,8453.4,0.05799846126530728
Administrative and support services,2015-10,8491.4,0.44952326874394544
Administrative and support services,2015-11,8498.2,0.08008102315284482
Administrative and support services,2015-12,8558.8,0.7130921842272375
Administrative and support services,2016-01,8522.2,-0.4276300415945955
Administrative and support services,2016-02,8524.8,0.030508554129204946
Administrative and support services,2016-03,8537.5,0.14897710210211024
Administrative and support services,2016-04,8544.2,0.07847730600294422
Administrative and support services,2016-05,8536.5,-0.09011961330493978
Administrative and support services,2016-06,8561.5,0.29286007145785664
Administrative and support services,2016-07,8577.4,0.18571512001401835
Administrative and support services,2016-08,8571.6,-0.0676195583743211
Administrative and support services,2016-09,8608.3,0.4281581035045834
Administrative and support services,2016-10,8611.8,0.04065843430178795
Administrative and support services,2016-11,8635.2,0.2717201978680528
Administrative and support services,2016-12,8641.9,0.07758940151934013
Administrative and support services,2017-01,8659.5,0.20365891759914767
Administrative and support services,2017-02,8660.1,0.006928806513073482
Administrative and support services,2017-03,8683.1,0.26558584773848093
Administrative and support services,2017-04,8680.4,-0.031094885467175537
Administrative and support services,2017-05,8722.4,0.4838486705681877
Administrative and support services,2017-06,8732.6,0.11694029166284814
Administrative and support services,2017-07,8752.7,0.23017199917549913
