Industry,Year-Month,Value,percentage change
Health care and social assistance,2014-03,17898.2,0.19200734442086365
Health care and social assistance,2014-04,17913.7,0.08660088724006254
Health care and social assistance,2014-05,17960.8,0.2629272567922891
Health care and social assistance,2014-06,17986.8,0.1447596988998212
Health care and social assistance,2014-07,18030.7,0.244067871995024
Health care and social assistance,2014-08,18072.7,0.23293604796263967
Health care and social assistance,2014-09,18106.3,0.1859157735147443
Health care and social assistance,2014-10,18143.4,0.20490105653834245
Health care and social assistance,2014-11,18195.6,0.28770792684942315
Health care and social assistance,2014-12,18243.1,0.2610521224911455
Health care and social assistance,2015-01,18301.4,0.3195728796092867
Health care and social assistance,2015-02,18340.8,0.21528407662800841
Health care and social assistance,2015-03,18377.5,0.200100322777641
Health care and social assistance,2015-04,18452.7,0.4091960277513351
Health care and social assistance,2015-05,18504.0,0.27800809637612556
Health care and social assistance,2015-06,18538.4,0.18590575010808408
Health care and social assistance,2015-07,18582.0,0.23518750269708733
Health care and social assistance,2015-08,18620.0,0.2044989775051187
Health care and social assistance,2015-09,18666.9,0.25187969924813647
Health care and social assistance,2015-10,18724.6,0.30910327906614743
Health care and social assistance,2015-11,18758.3,0.17997714236885898
Health care and social assistance,2015-12,18797.0,0.20630867402697817
Health care and social assistance,2016-01,18837.3,0.2143959142416385
Health care and social assistance,2016-02,18883.0,0.24260377017937262
Health care and social assistance,2016-03,18914.0,0.16416882910554875
Health care and social assistance,2016-04,18952.8,0.20513905043881842
Health care and social assistance,2016-05,18998.5,0.24112532185218694
Health care and social assistance,2016-06,19048.5,0.2631786720004303
Health care and social assistance,2016-07,19099.9,0.26983752001470407
Health care and social assistance,2016-08,19146.9,0.24607458677794458
Health care and social assistance,2016-09,19185.4,0.2010769367364995
Health care and social assistance,2016-10,19220.7,0.18399407883078478
Health care and social assistance,2016-11,19253.6,0.1711696244153238
Health care and social assistance,2016-12,19306.5,0.2747538122740867
Health care and social assistance,2017-01,19329.5,0.11913086266284179
Health care and social assistance,2017-02,19368.7,0.20279883080265293
Health care and social assistance,2017-03,19392.9,0.12494385271082376
Health care and social assistance,2017-04,19444.2,0.2645298021440867
Health care and social assistance,2017-05,19472.7,0.14657327120684016
Health care and social assistance,2017-06,19525.1,0.26909468127171987
Health care and social assistance,2017-07,19571.2,0.23610634516597617
Health care and social assistance,2017-08,19590.5,0.09861429038586778
Health care and social assistance,2017-09,19600.3,0.050024246445978804
Health care and social assistance,2017-10,19622.0,0.11071259113382137
Health care and social assistance,2017-11,19655.5,0.170726735297122
Health care and social assistance,2017-12,19684.4,0.1470326371753483
Health care and social assistance,2018-01,19736.3,0.2636605636950895
Health care and social assistance,2018-02,19784.8,0.2457400829942724
Health care and social assistance,2018-03,19815.4,0.15466418664835668
Health care and social assistance,2018-04,19838.5,0.11657599644721017
Health care and social assistance,2018-05,19876.7,0.19255488066134419
Health care and social assistance,2018-06,19897.1,0.10263273078527924
Health care and social assistance,2018-07,19918.1,0.10554301883189954
Health care and social assistance,2018-08,19960.8,0.21437787740798964
Health care and social assistance,2018-09,19993.5,0.1638210893351033
Health care and social assistance,2018-10,20037.1,0.21807087303373773
Health care and social assistance,2018-11,20064.2,0.13524911289559682
Health care and social assistance,2018-12,20133.2,0.3438960935397306
Health care and social assistance,2019-01,20170.5,0.18526612759024452
Health care and social assistance,2019-02,20203.1,0.1616221709922927
Health care and social assistance,2019-03,20264.3,0.30292380872243285
Health care and social assistance,2019-04,20324.8,0.2985546009484752
Health care and social assistance,2019-05,20359.4,0.17023537746989614
Health care and social assistance,2019-06,20402.1,0.20973113156574907
Health care and social assistance,2019-07,20433.0,0.15145499727970968
Health care and social assistance,2019-08,20489.1,0.2745558655116609
Health care and social assistance,2019-09,20531.0,0.2044989775051187
Health care and social assistance,2019-10,20571.7,0.19823681262480797
Health care and social assistance,2019-11,20633.6,0.3008988075851704
Health care and social assistance,2019-12,20672.7,0.18949674317618737
Health care and social assistance,2020-01,20724.0,0.24815336167989255
Health care and social assistance,2020-02,20778.9,0.2649102489866939
Health care and social assistance,2020-03,20654.3,-0.5996467570468234
Health care and social assistance,2020-04,18478.5,-10.534368146100325
Health care and social assistance,2020-05,18868.1,2.1083962442838944
Health care and social assistance,2020-06,19344.7,2.5259565086044766
Health care and social assistance,2020-07,19521.5,0.9139454217434118
Health care and social assistance,2020-08,19649.6,0.6561995748277427
Health care and social assistance,2020-09,19763.0,0.5771109844475264
Health care and social assistance,2020-10,19852.0,0.45033648737540233
Health care and social assistance,2020-11,19909.4,0.2891396332863172
Health care and social assistance,2020-12,19973.3,0.3209539212633228
Health care and social assistance,2021-01,19896.6,-0.3840126568969593
Health care and social assistance,2021-02,19945.5,0.24577063417872136
Health care and social assistance,2021-03,20018.5,0.36599734275901685
Health care and social assistance,2021-04,20051.3,0.1638484401928153
Health care and social assistance,2021-05,20078.0,0.13315844857939574
Health care and social assistance,2021-06,20070.7,-0.03635820300826875
Health care and social assistance,2021-07,20081.4,0.05331154369305757
Health care and social assistance,2021-08,20078.8,-0.012947304470811716
Health care and social assistance,2021-09,20084.2,0.026894037492297684
Health care and social assistance,2021-10,20123.8,0.1971699146592787
Health care and social assistance,2021-11,20156.1,0.1605064649817578
Health care and social assistance,2021-12,20184.6,0.1413964010894997
Health care and social assistance,2022-01,20163.3,-0.10552599506553628
Health care and social assistance,2022-02,20261.3,0.48603155237485485
Health care and social assistance,2022-03,20311.5,0.24776297670929814
Health care and social assistance,2022-04,20368.7,0.28161386406715394
Health care and social assistance,2022-05,20437.2,0.3363003038976409
Health care and social assistance,2022-06,20514.3,0.37725324408430794
Health care and social assistance,2022-07,20617.3,0.5020887868462554
Health care and social assistance,2022-08,20685.0,0.3283650138475869
Health care and social assistance,2022-09,20764.2,0.3828861493836211
Health care and social assistance,2022-10,20855.9,0.4416254900261096
Health care and social assistance,2022-11,20937.6,0.3917356719201681
Health care and social assistance,2022-12,21022.6,0.40596821030107755
Health care and social assistance,2023-01,21108.5,0.4086078791395886
Health care and social assistance,2023-02,21173.0,0.30556410924509336
Health care and social assistance,2023-03,21236.0,0.29754876493648386
Health care and social assistance,2023-04,21302.5,0.3131474854021432
Health care and social assistance,2023-05,21378.4,0.3562962093651034
Health care and social assistance,2023-06,21453.3,0.35035362796091984
Health care and social assistance,2023-07,21559.1,0.49316422182135167
Health care and social assistance,2023-08,21652.6,0.43369157339592235
Health care and social assistance,2023-09,21733.8,0.37501270055328995
Health care and social assistance,2023-10,21805.8,0.3312812301576429
Health care and social assistance,2023-11,21912.4,0.4888607618156682
Health care and social assistance,2023-12,21988.5,0.3472919442872424
Information,2014-01,2724.0,
Information,2014-02,2718.0,-0.22026431718061845
Information,2014-03,2725.0,0.2575423105224406
Information,2014-04,2721.0,-0.14678899082568586
Information,2014-05,2717.0,-0.14700477765526854
Information,2014-06,2722.0,0.1840264998159702
Information,2014-07,2725.0,0.11021307861867058
Information,2014-08,2733.0,0.2935779816513717
Information,2014-09,2734.0,0.03658982802781097
Information,2014-10,2727.0,-0.2560351133869765
Information,2014-11,2735.0,0.29336266960029445
Information,2014-12,2737.0,0.0731261425959806
Information,2015-01,2740.0,0.1096090610157141
Information,2015-02,2741.0,0.03649635036495624
Information,2015-03,2737.0,-0.14593214155417256
Information,2015-04,2742.0,0.1826817683595161
Information,2015-05,2747.0,0.18234865061999006
Information,2015-06,2748.0,0.03640334910812726
Information,2015-07,2752.0,0.14556040756914523
Information,2015-08,2751.0,-0.03633720930232842
Information,2015-09,2764.0,0.47255543438748937
Information,2015-10,2766.0,0.07235890014472002
Information,2015-11,2751.0,-0.5422993492407824
Information,2015-12,2761.0,0.36350418029806875
Information,2016-01,2762.0,0.03621876131836288
Information,2016-02,2775.0,0.4706734250543132
Information,2016-03,2785.0,0.3603603603603567
Information,2016-04,2789.0,0.1436265709156226
Information,2016-05,2751.0,-1.3624955181068432
Information,2016-06,2801.0,1.817520901490366
Information,2016-07,2799.0,-0.0714030703320212
Information,2016-08,2803.0,0.14290818149338413
Information,2016-09,2817.0,0.49946485907956806
Information,2016-10,2814.0,-0.10649627263046302
Information,2016-11,2812.0,-0.0710732054015617
Information,2016-12,2817.0,0.17780938833571458
Information,2017-01,2821.0,0.1419950301739359
Information,2017-02,2815.0,-0.2126905352711761
Information,2017-03,2813.0,-0.0710479573712286
Information,2017-04,2804.0,-0.3199431212228987
Information,2017-05,2801.0,-0.10699001426534016
Information,2017-06,2811.0,0.3570153516601282
Information,2017-07,2809.0,-0.07114905727498844
Information,2017-08,2813.0,0.14239943040228464
Information,2017-09,2816.0,0.10664770707429216
Information,2017-10,2811.0,-0.17755681818182323
Information,2017-11,2815.0,0.14229811454997687
Information,2017-12,2818.0,0.1065719360568318
Information,2018-01,2817.0,-0.035486160397446564
Information,2018-02,2819.0,0.07099751508696794
Information,2018-03,2826.0,0.24831500532103146
Information,2018-04,2838.0,0.424628450106157
Information,2018-05,2841.0,0.10570824524311906
Information,2018-06,2838.0,-0.10559662090813271
Information,2018-07,2841.0,0.10570824524311906
Information,2018-08,2840.0,-0.03519887363604424
Information,2018-09,2838.0,-0.07042253521126751
Information,2018-10,2850.0,0.42283298097252064
Information,2018-11,2850.0,0.0
Information,2018-12,2851.0,0.035087719298254605
Information,2019-01,2842.0,-0.31567870922483143
Information,2019-02,2843.0,0.035186488388450066
Information,2019-03,2849.0,0.2110446711220515
Information,2019-04,2846.0,-0.10530010530011014
Information,2019-05,2858.0,0.42164441321153046
Information,2019-06,2875.0,0.5948215535339418
Information,2019-07,2866.0,-0.313043478260866
Information,2019-08,2865.0,-0.03489183531053541
Information,2019-09,2871.0,0.20942408376962707
Information,2019-10,2874.0,0.10449320794148065
Information,2019-11,2885.0,0.3827418232428714
Information,2019-12,2891.0,0.20797227036395416
Information,2020-01,2897.0,0.20754064337600298
Information,2020-02,2907.0,0.34518467380049156
Information,2020-03,2899.0,-0.2751977984176146
Information,2020-04,2641.0,-8.899620558813382
Information,2020-05,2607.0,-1.2873911397198068
Information,2020-06,2626.0,0.7288070579209771
Information,2020-07,2618.0,-0.30464584920030235
Information,2020-08,2641.0,0.8785332314743988
Information,2020-09,2697.0,2.1204089360090883
Information,2020-10,2695.0,-0.07415647015202032
Information,2020-11,2701.0,0.22263450834878462
Information,2020-12,2715.0,0.5183265457238129
Information,2021-01,2746.0,1.1418047882136184
Information,2021-02,2763.0,0.6190823015294944
Information,2021-03,2772.0,0.32573289902280145
Information,2021-04,2794.0,0.7936507936507908
Information,2021-05,2818.0,0.8589835361488829
Information,2021-06,2840.0,0.78069552874378
Information,2021-07,2868.0,0.9859154929577452
Information,2021-08,2898.0,1.0460251046025215
Information,2021-09,2920.0,0.7591442374051072
Information,2021-10,2935.0,0.5136986301369939
Information,2021-11,2953.0,0.6132879045996686
Information,2021-12,2968.0,0.5079580088046098
Information,2022-01,2987.0,0.6401617250673786
Information,2022-02,2991.0,0.13391362571142373
Information,2022-03,3022.0,1.0364426613172828
Information,2022-04,3034.0,0.3970880211780381
Information,2022-05,3060.0,0.856954515491104
Information,2022-06,3083.0,0.7516339869281019
Information,2022-07,3089.0,0.19461563412259686
Information,2022-08,3089.0,0.0
Information,2022-09,3098.0,0.2913564260278445
Information,2022-10,3095.0,-0.09683666881858954
Information,2022-11,3108.0,0.42003231017770926
Information,2022-12,3095.0,-0.4182754182754156
Information,2023-01,3067.0,-0.904684975767367
Information,2023-02,3049.0,-0.5868927290511916
Information,2023-03,3054.0,0.16398819285010635
Information,2023-04,3053.0,-0.03274394237066103
Information,2023-05,3050.0,-0.09826400262037405
Information,2023-06,3043.0,-0.2295081967213064
Information,2023-07,3015.0,-0.9201445941505071
Information,2023-08,2997.0,-0.5970149253731294
Information,2023-09,3008.0,0.36703370036703653
Information,2023-10,2982.0,-0.8643617021276584
Information,2023-11,2999.0,0.5700871898054904
Information,2023-12,3012.0,0.4334778259419858
Management of companies and enterprises,2014-01,2199.7,
Management of companies and enterprises,2014-02,2205.5,0.26367231895259025
Management of companies and enterprises,2014-03,2210.6,0.231240081614148
Management of companies and enterprises,2014-04,2226.0,0.6966434452184922
Management of companies and enterprises,2014-05,2223.1,-0.13027852650494554
Management of companies and enterprises,2014-06,2227.1,0.17992892807341399
Management of companies and enterprises,2014-07,2221.6,-0.2469579273494671
Management of companies and enterprises,2014-08,2231.9,0.46362981634857636
Management of companies and enterprises,2014-09,2231.0,-0.04032438729334453
Management of companies and enterprises,2014-10,2233.9,0.12998655311520224
Management of companies and enterprises,2014-11,2238.2,0.19248847307398176
Management of companies and enterprises,2014-12,2244.6,0.2859440621928444
Management of companies and enterprises,2015-01,2246.1,0.06682705159049007
Management of companies and enterprises,2015-02,2248.8,0.1202083611593574
Management of companies and enterprises,2015-03,2256.3,0.33351120597651107
Management of companies and enterprises,2015-04,2255.2,-0.04875238221869749
Management of companies and enterprises,2015-05,2261.5,0.27935438098616316
Management of companies and enterprises,2015-06,2264.3,0.12381162944949953
Management of companies and enterprises,2015-07,2266.7,0.10599302212601636
Management of companies and enterprises,2015-08,2272.1,0.23823179070896483
Management of companies and enterprises,2015-09,2270.4,-0.07482065049952968
Management of companies and enterprises,2015-10,2277.6,0.3171247357293794
Management of companies and enterprises,2015-11,2282.8,0.22831050228311334
Management of companies and enterprises,2015-12,2281.7,-0.04818643770809761
Management of companies and enterprises,2016-01,2284.6,0.1270982162422829
Management of companies and enterprises,2016-02,2288.7,0.17946248796287811
Management of companies and enterprises,2016-03,2290.4,0.07427797439596429
Management of companies and enterprises,2016-04,2295.8,0.23576667830946807
Management of companies and enterprises,2016-05,2294.6,-0.052269361442647266
Management of companies and enterprises,2016-06,2298.2,0.15689008977599617
Management of companies and enterprises,2016-07,2306.5,0.3611522060743333
Management of companies and enterprises,2016-08,2311.0,0.19510080208107183
Management of companies and enterprises,2016-09,2319.2,0.3548247511899527
Management of companies and enterprises,2016-10,2320.7,0.06467747499137033
Management of companies and enterprises,2016-11,2323.6,0.1249622958590102
Management of companies and enterprises,2016-12,2331.8,0.352900671372014
Management of companies and enterprises,2017-01,2337.7,0.2530234153872435
Management of companies and enterprises,2017-02,2343.0,0.2267185695341567
Management of companies and enterprises,2017-03,2347.3,0.1835253947930049
Management of companies and enterprises,2017-04,2352.7,0.23005154858772858
Management of companies and enterprises,2017-05,2357.5,0.20402091214350992
Management of companies and enterprises,2017-06,2362.5,0.21208907741250282
Management of companies and enterprises,2017-07,2366.5,0.16931216931217463
Management of companies and enterprises,2017-08,2371.3,0.20283118529473843
Management of companies and enterprises,2017-09,2375.7,0.1855522287352862
Management of companies and enterprises,2017-10,2380.4,0.1978364271583155
Management of companies and enterprises,2017-11,2384.1,0.15543606116619202
Management of companies and enterprises,2017-12,2388.6,0.18875047187618677
Management of companies and enterprises,2018-01,2395.9,0.30561835384745883
Management of companies and enterprises,2018-02,2399.5,0.15025668850954244
Management of companies and enterprises,2018-03,2406.6,0.29589497812043675
Management of companies and enterprises,2018-04,2419.5,0.5360259286960822
Management of companies and enterprises,2018-05,2431.1,0.479437900392643
Management of companies and enterprises,2018-06,2439.0,0.32495578133355796
Management of companies and enterprises,2018-07,2437.6,-0.05740057400573928
Management of companies and enterprises,2018-08,2442.6,0.20511978995734204
Management of companies and enterprises,2018-09,2448.3,0.2333578973225281
Management of companies and enterprises,2018-10,2452.6,0.17563207123307834
Management of companies and enterprises,2018-11,2454.6,0.08154611432764636
Management of companies and enterprises,2018-12,2457.9,0.13444145685652664
Management of companies and enterprises,2019-01,2460.6,0.10984987184181616
Management of companies and enterprises,2019-02,2468.4,0.31699585466959945
Management of companies and enterprises,2019-03,2472.2,0.15394587587100883
Management of companies and enterprises,2019-04,2473.5,0.05258474233476029
Management of companies and enterprises,2019-05,2479.0,0.2223569840307249
Management of companies and enterprises,2019-06,2480.4,0.05647438483260547
Management of companies and enterprises,2019-07,2484.0,0.14513788098693414
Management of companies and enterprises,2019-08,2484.9,0.036231884057968955
Management of companies and enterprises,2019-09,2484.8,-0.00402430681314403
Management of companies and enterprises,2019-10,2487.4,0.1046361880231883
Management of companies and enterprises,2019-11,2487.0,-0.016081048484362093
Management of companies and enterprises,2019-12,2487.0,0.0
Management of companies and enterprises,2020-01,2488.8,0.07237635705670264
Management of companies and enterprises,2020-02,2483.4,-0.2169720347155346
Management of companies and enterprises,2020-03,2479.0,-0.17717645163888296
Management of companies and enterprises,2020-04,2386.2,-3.7434449374747936
Management of companies and enterprises,2020-05,2379.8,-0.26820886765567264
Management of companies and enterprises,2020-06,2382.0,0.09244474325573737
Management of companies and enterprises,2020-07,2378.8,-0.13434089000838867
Management of companies and enterprises,2020-08,2380.1,0.05464940306034727
Management of companies and enterprises,2020-09,2392.1,0.5041804966177788
Management of companies and enterprises,2020-10,2393.9,0.07524769031395095
Management of companies and enterprises,2020-11,2396.9,0.12531851789965298
Management of companies and enterprises,2020-12,2407.1,0.4255496683215787
Management of companies and enterprises,2021-01,2395.9,-0.4652901832080003
Management of companies and enterprises,2021-02,2396.3,0.01669518761218125
Management of companies and enterprises,2021-03,2400.0,0.1544047072570054
Management of companies and enterprises,2021-04,2405.6,0.23333333333332984
Management of companies and enterprises,2021-05,2405.7,0.004156967076807128
Management of companies and enterprises,2021-06,2404.2,-0.06235191420376207
Management of companies and enterprises,2021-07,2413.4,0.3826636719075127
Management of companies and enterprises,2021-08,2421.8,0.34805668351702845
Management of companies and enterprises,2021-09,2425.6,0.156908084895524
Management of companies and enterprises,2021-10,2434.8,0.37928759894461095
Management of companies and enterprises,2021-11,2444.6,0.4024971250205178
Management of companies and enterprises,2021-12,2448.2,0.14726335596826345
Management of companies and enterprises,2022-01,2458.1,0.4043787272281607
Management of companies and enterprises,2022-02,2474.9,0.6834547007851688
Management of companies and enterprises,2022-03,2481.5,0.26667744151278594
Management of companies and enterprises,2022-04,2477.7,-0.15313318557325095
Management of companies and enterprises,2022-05,2486.8,0.3672761028373328
Management of companies and enterprises,2022-06,2498.3,0.4624416921344743
Management of companies and enterprises,2022-07,2515.6,0.6924708801985258
Management of companies and enterprises,2022-08,2514.2,-0.05565272698362378
Management of companies and enterprises,2022-09,2519.1,0.19489300771617923
Management of companies and enterprises,2022-10,2527.2,0.3215434083601254
Management of companies and enterprises,2022-11,2532.2,0.19784742006965228
Management of companies and enterprises,2022-12,2542.8,0.41860832477689236
Management of companies and enterprises,2023-01,2545.2,0.09438414346387702
Management of companies and enterprises,2023-02,2551.0,0.22787993085022773
Management of companies and enterprises,2023-03,2553.8,0.1097608780870285
Management of companies and enterprises,2023-04,2558.3,0.17620800375910406
Management of companies and enterprises,2023-05,2560.5,0.08599460579290508
Management of companies and enterprises,2023-06,2560.2,-0.011716461628596964
Management of companies and enterprises,2023-07,2560.3,0.0039059448480704972
Management of companies and enterprises,2023-08,2566.4,0.2382533296879208
Management of companies and enterprises,2023-09,2566.0,-0.015586034912717928
Management of companies and enterprises,2023-10,2563.8,-0.08573655494933385
Management of companies and enterprises,2023-11,2556.2,-0.29643497932757557
Management of companies and enterprises,2023-12,2558.0,0.07041702527188498
"Mining, quarrying, and oil and gas extraction",2014-01,818.1,
"Mining, quarrying, and oil and gas extraction",2014-02,823.3,0.6356191174673009
"Mining, quarrying, and oil and gas extraction",2014-03,826.9,0.4372646665856905
"Mining, quarrying, and oil and gas extraction",2014-04,834.5,0.9190954166162779
"Mining, quarrying, and oil and gas extraction",2014-05,835.5,0.11983223487117556
"Mining, quarrying, and oil and gas extraction",2014-06,839.8,0.5146618791142865
"Mining, quarrying, and oil and gas extraction",2014-07,845.5,0.6787330316742057
"Mining, quarrying, and oil and gas extraction",2014-08,845.8,0.03548196333529319
"Mining, quarrying, and oil and gas extraction",2014-09,850.9,0.6029794277607081
"Mining, quarrying, and oil and gas extraction",2014-10,848.5,-0.28205429545187233
"Mining, quarrying, and oil and gas extraction",2014-11,847.1,-0.1649970536240386
"Mining, quarrying, and oil and gas extraction",2014-12,843.4,-0.43678432298430714
"Mining, quarrying, and oil and gas extraction",2015-01,834.5,-1.0552525492055986
"Mining, quarrying, and oil and gas extraction",2015-02,822.8,-1.4020371479928184
"Mining, quarrying, and oil and gas extraction",2015-03,806.3,-2.0053475935828846
"Mining, quarrying, and oil and gas extraction",2015-04,790.2,-1.9967753937740196
"Mining, quarrying, and oil and gas extraction",2015-05,768.2,-2.784105289800054
"Mining, quarrying, and oil and gas extraction",2015-06,764.6,-0.4686279614683708
"Mining, quarrying, and oil and gas extraction",2015-07,753.4,-1.4648182055977066
"Mining, quarrying, and oil and gas extraction",2015-08,740.9,-1.6591452083886349
"Mining, quarrying, and oil and gas extraction",2015-09,726.7,-1.9165879335942715
"Mining, quarrying, and oil and gas extraction",2015-10,718.6,-1.1146277693683815
"Mining, quarrying, and oil and gas extraction",2015-11,704.1,-2.0178124130253217
"Mining, quarrying, and oil and gas extraction",2015-12,693.8,-1.4628603891492786
"Mining, quarrying, and oil and gas extraction",2016-01,679.8,-2.0178725857595836
"Mining, quarrying, and oil and gas extraction",2016-02,658.9,-3.074433656957931
"Mining, quarrying, and oil and gas extraction",2016-03,639.0,-3.02018515707998
"Mining, quarrying, and oil and gas extraction",2016-04,625.8,-2.0657276995305285
"Mining, quarrying, and oil and gas extraction",2016-05,614.8,-1.7577500798977352
"Mining, quarrying, and oil and gas extraction",2016-06,604.8,-1.6265452179570539
"Mining, quarrying, and oil and gas extraction",2016-07,600.2,-0.7605820105820005
"Mining, quarrying, and oil and gas extraction",2016-08,596.3,-0.649783405531501
"Mining, quarrying, and oil and gas extraction",2016-09,594.1,-0.36894180781484875
"Mining, quarrying, and oil and gas extraction",2016-10,593.0,-0.1851540144756858
"Mining, quarrying, and oil and gas extraction",2016-11,597.0,0.6745362563237878
"Mining, quarrying, and oil and gas extraction",2016-12,598.0,0.16750418760469454
"Mining, quarrying, and oil and gas extraction",2017-01,598.2,0.033444816053518345
"Mining, quarrying, and oil and gas extraction",2017-02,604.9,1.1200267469073877
"Mining, quarrying, and oil and gas extraction",2017-03,609.8,0.8100512481401756
"Mining, quarrying, and oil and gas extraction",2017-04,618.6,1.4430960970810203
"Mining, quarrying, and oil and gas extraction",2017-05,625.0,1.034594245069509
"Mining, quarrying, and oil and gas extraction",2017-06,629.0,0.6399999999999961
"Mining, quarrying, and oil and gas extraction",2017-07,631.1,0.33386327503974744
"Mining, quarrying, and oil and gas extraction",2017-08,636.3,0.8239581682776054
"Mining, quarrying, and oil and gas extraction",2017-09,637.3,0.15715857300016012
"Mining, quarrying, and oil and gas extraction",2017-10,638.8,0.23536795857523884
"Mining, quarrying, and oil and gas extraction",2017-11,643.4,0.720100187852224
"Mining, quarrying, and oil and gas extraction",2017-12,643.4,0.0
"Mining, quarrying, and oil and gas extraction",2018-01,649.8,0.9947155735156921
"Mining, quarrying, and oil and gas extraction",2018-02,656.4,1.0156971375808066
"Mining, quarrying, and oil and gas extraction",2018-03,663.9,1.1425959780621664
"Mining, quarrying, and oil and gas extraction",2018-04,671.2,1.0995631872269929
"Mining, quarrying, and oil and gas extraction",2018-05,675.1,0.5810488676996295
"Mining, quarrying, and oil and gas extraction",2018-06,681.4,0.9331950822100366
"Mining, quarrying, and oil and gas extraction",2018-07,680.0,-0.20545934840034974
"Mining, quarrying, and oil and gas extraction",2018-08,689.9,1.4558823529411624
"Mining, quarrying, and oil and gas extraction",2018-09,690.2,0.04348456298015613
"Mining, quarrying, and oil and gas extraction",2018-10,692.9,0.39119095914226243
"Mining, quarrying, and oil and gas extraction",2018-11,688.8,-0.591715976331364
"Mining, quarrying, and oil and gas extraction",2018-12,693.7,0.7113821138211573
"Mining, quarrying, and oil and gas extraction",2019-01,697.1,0.4901254144442868
"Mining, quarrying, and oil and gas extraction",2019-02,693.6,-0.5020800459044628
"Mining, quarrying, and oil and gas extraction",2019-03,691.5,-0.3027681660899728
"Mining, quarrying, and oil and gas extraction",2019-04,689.9,-0.23138105567607203
"Mining, quarrying, and oil and gas extraction",2019-05,686.0,-0.5652993187418409
"Mining, quarrying, and oil and gas extraction",2019-06,683.5,-0.36443148688046767
"Mining, quarrying, and oil and gas extraction",2019-07,678.2,-0.7754206291148424
"Mining, quarrying, and oil and gas extraction",2019-08,672.4,-0.855204954290778
"Mining, quarrying, and oil and gas extraction",2019-09,669.1,-0.4907792980368808
"Mining, quarrying, and oil and gas extraction",2019-10,669.1,0.0
"Mining, quarrying, and oil and gas extraction",2019-11,657.6,-1.7187266477357688
"Mining, quarrying, and oil and gas extraction",2019-12,647.8,-1.490267639902687
"Mining, quarrying, and oil and gas extraction",2020-01,641.2,-1.0188329731398493
"Mining, quarrying, and oil and gas extraction",2020-02,636.6,-0.7174048658764809
"Mining, quarrying, and oil and gas extraction",2020-03,628.8,-1.225259189443928
"Mining, quarrying, and oil and gas extraction",2020-04,572.0,-9.03307888040712
"Mining, quarrying, and oil and gas extraction",2020-05,548.0,-4.1958041958041985
"Mining, quarrying, and oil and gas extraction",2020-06,532.6,-2.810218978102186
"Mining, quarrying, and oil and gas extraction",2020-07,523.2,-1.764926774314679
"Mining, quarrying, and oil and gas extraction",2020-08,515.6,-1.4525993883792054
"Mining, quarrying, and oil and gas extraction",2020-09,514.2,-0.27152831652443865
"Mining, quarrying, and oil and gas extraction",2020-10,509.8,-0.8556981719175516
"Mining, quarrying, and oil and gas extraction",2020-11,508.5,-0.25500196155355814
"Mining, quarrying, and oil and gas extraction",2020-12,510.1,0.31465093411997547
"Mining, quarrying, and oil and gas extraction",2021-01,501.5,-1.6859439325622505
"Mining, quarrying, and oil and gas extraction",2021-02,491.6,-1.9740777666998999
"Mining, quarrying, and oil and gas extraction",2021-03,506.3,2.99023596419854
"Mining, quarrying, and oil and gas extraction",2021-04,507.9,0.31601817104482954
"Mining, quarrying, and oil and gas extraction",2021-05,509.8,0.37408938767473643
"Mining, quarrying, and oil and gas extraction",2021-06,512.2,0.4707728520988663
"Mining, quarrying, and oil and gas extraction",2021-07,515.4,0.6247559547051695
"Mining, quarrying, and oil and gas extraction",2021-08,518.3,0.562669771051616
"Mining, quarrying, and oil and gas extraction",2021-09,520.5,0.4244645957939497
"Mining, quarrying, and oil and gas extraction",2021-10,524.6,0.7877041306436183
"Mining, quarrying, and oil and gas extraction",2021-11,528.1,0.6671749904689328
"Mining, quarrying, and oil and gas extraction",2021-12,534.8,1.2686991100170353
"Mining, quarrying, and oil and gas extraction",2022-01,530.3,-0.8414360508601337
"Mining, quarrying, and oil and gas extraction",2022-02,536.9,1.2445785404488152
"Mining, quarrying, and oil and gas extraction",2022-03,543.2,1.1734028683181297
"Mining, quarrying, and oil and gas extraction",2022-04,552.7,1.7488954344624386
"Mining, quarrying, and oil and gas extraction",2022-05,555.5,0.5066039442735537
"Mining, quarrying, and oil and gas extraction",2022-06,563.1,1.3681368136813754
"Mining, quarrying, and oil and gas extraction",2022-07,569.1,1.0655301012253648
"Mining, quarrying, and oil and gas extraction",2022-08,566.5,-0.4568617114742657
"Mining, quarrying, and oil and gas extraction",2022-09,569.8,0.5825242718446422
"Mining, quarrying, and oil and gas extraction",2022-10,574.2,0.7722007722007929
"Mining, quarrying, and oil and gas extraction",2022-11,580.9,1.1668408220132154
"Mining, quarrying, and oil and gas extraction",2022-12,585.1,0.7230160096402205
"Mining, quarrying, and oil and gas extraction",2023-01,585.7,0.10254657323534033
"Mining, quarrying, and oil and gas extraction",2023-02,588.4,0.4609868533378636
"Mining, quarrying, and oil and gas extraction",2023-03,589.9,0.25492861998639427
"Mining, quarrying, and oil and gas extraction",2023-04,593.8,0.6611290049160834
"Mining, quarrying, and oil and gas extraction",2023-05,597.3,0.5894240485011748
"Mining, quarrying, and oil and gas extraction",2023-06,597.8,0.08371002846141451
"Mining, quarrying, and oil and gas extraction",2023-07,598.5,0.11709601873537423
