Industry,Year-Month,Value,percentage change
Mining and logging,2018-03,714.0,1.1331444759206777
Mining and logging,2018-04,722.0,1.1204481792717047
Mining and logging,2018-05,726.0,0.5540166204986097
Mining and logging,2018-06,730.0,0.5509641873278293
Mining and logging,2018-07,730.0,0.0
Mining and logging,2018-08,739.0,1.2328767123287676
Mining and logging,2018-09,739.0,0.0
Mining and logging,2018-10,742.0,0.4059539918809252
Mining and logging,2018-11,737.0,-0.6738544474393482
Mining and logging,2018-12,743.0,0.8141112618724522
Mining and logging,2019-01,747.0,0.5383580080753791
Mining and logging,2019-02,742.0,-0.669344042838016
Mining and logging,2019-03,740.0,-0.26954177897574594
Mining and logging,2019-04,738.0,-0.2702702702702675
Mining and logging,2019-05,734.0,-0.5420054200542035
Mining and logging,2019-06,732.0,-0.27247956403270157
Mining and logging,2019-07,726.0,-0.8196721311475419
Mining and logging,2019-08,721.0,-0.688705234159781
Mining and logging,2019-09,718.0,-0.4160887656033285
Mining and logging,2019-10,720.0,0.278551532033422
Mining and logging,2019-11,708.0,-1.6666666666666718
Mining and logging,2019-12,696.0,-1.6949152542372836
Mining and logging,2020-01,689.0,-1.0057471264367845
Mining and logging,2020-02,684.0,-0.7256894049346929
Mining and logging,2020-03,676.0,-1.1695906432748537
Mining and logging,2020-04,618.0,-8.579881656804734
Mining and logging,2020-05,594.0,-3.8834951456310662
Mining and logging,2020-06,578.0,-2.6936026936026924
Mining and logging,2020-07,569.0,-1.557093425605538
Mining and logging,2020-08,561.0,-1.405975395430581
Mining and logging,2020-09,560.0,-0.17825311942959443
Mining and logging,2020-10,556.0,-0.7142857142857117
Mining and logging,2020-11,555.0,-0.17985611510791255
Mining and logging,2020-12,558.0,0.540540540540535
Mining and logging,2021-01,549.0,-1.6129032258064502
Mining and logging,2021-02,539.0,-1.821493624772308
Mining and logging,2021-03,554.0,2.782931354359919
Mining and logging,2021-04,555.0,0.18050541516245744
Mining and logging,2021-05,555.0,0.0
Mining and logging,2021-06,559.0,0.7207207207207134
Mining and logging,2021-07,562.0,0.5366726296958779
Mining and logging,2021-08,565.0,0.5338078291814874
Mining and logging,2021-09,566.0,0.1769911504424737
Mining and logging,2021-10,570.0,0.7067137809187329
Mining and logging,2021-11,573.0,0.5263157894736858
Mining and logging,2021-12,580.0,1.221640488656206
Mining and logging,2022-01,575.0,-0.8620689655172376
Mining and logging,2022-02,582.0,1.2173913043478368
Mining and logging,2022-03,590.0,1.3745704467353903
Mining and logging,2022-04,597.0,1.186440677966094
Mining and logging,2022-05,599.0,0.3350083752093891
Mining and logging,2022-06,608.0,1.5025041736226985
Mining and logging,2022-07,614.0,0.9868421052631637
Mining and logging,2022-08,611.0,-0.48859934853420217
Mining and logging,2022-09,615.0,0.654664484451728
Mining and logging,2022-10,618.0,0.4878048780487809
Mining and logging,2022-11,625.0,1.132686084142387
Mining and logging,2022-12,630.0,0.8000000000000007
Mining and logging,2023-01,631.0,0.15873015873015817
Mining and logging,2023-02,633.0,0.31695721077653616
Mining and logging,2023-03,635.0,0.3159557661927437
Mining and logging,2023-04,639.0,0.6299212598425141
Mining and logging,2023-05,642.0,0.46948356807512415
Mining and logging,2023-06,642.0,0.0
Mining and logging,2023-07,644.0,0.31152647975076775
Mining and logging,2023-08,644.0,0.0
Mining and logging,2023-09,645.0,0.15527950310558758
Mining and logging,2023-10,644.0,-0.15503875968991832
Mining and logging,2023-11,640.0,-0.6211180124223614
Mining and logging,2023-12,643.0,0.46874999999999556
Professional and business services,2014-01,18885.0,
Professional and business services,2014-02,18948.0,0.3335980937251737
Professional and business services,2014-03,18994.0,0.2427696854549355
Professional and business services,2014-04,19053.0,0.3106244077077047
Professional and business services,2014-05,19093.0,0.2099406917545732
Professional and business services,2014-06,19155.0,0.3247263394961397
Professional and business services,2014-07,19192.0,0.1931610545549356
Professional and business services,2014-08,19249.0,0.29699874947894944
Professional and business services,2014-09,19304.0,0.2857291287859054
Professional and business services,2014-10,19334.0,0.15540820555324242
Professional and business services,2014-11,19388.0,0.2793007137684933
Professional and business services,2014-12,19468.0,0.412626366824842
Professional and business services,2015-01,19493.0,0.12841586192726684
Professional and business services,2015-02,19537.0,0.22572205407069834
Professional and business services,2015-03,19565.0,0.14331780723755294
Professional and business services,2015-04,19609.0,0.22489138768209127
Professional and business services,2015-05,19691.0,0.4181753276556677
Professional and business services,2015-06,19742.0,0.2590015743233032
Professional and business services,2015-07,19775.0,0.16715631648263063
Professional and business services,2015-08,19808.0,0.16687737041718442
Professional and business services,2015-09,19828.0,0.10096930533118886
Professional and business services,2015-10,19902.0,0.3732096025822029
Professional and business services,2015-11,19937.0,0.17586172243995168
Professional and business services,2015-12,20006.0,0.34609018407985026
Professional and business services,2016-01,20017.0,0.054983504948524775
Professional and business services,2016-02,20029.0,0.059949043313189954
Professional and business services,2016-03,20053.0,0.11982625193469598
Professional and business services,2016-04,20084.0,0.15459033561062707
Professional and business services,2016-05,20091.0,0.03485361481776472
Professional and business services,2016-06,20134.0,0.21402618087700276
Professional and business services,2016-07,20178.0,0.21853581007251766
Professional and business services,2016-08,20182.0,0.019823570225008247
Professional and business services,2016-09,20251.0,0.3418888118124963
Professional and business services,2016-10,20273.0,0.10863661053774898
Professional and business services,2016-11,20309.0,0.17757608642037237
Professional and business services,2016-12,20341.0,0.15756561130533253
Professional and business services,2017-01,20382.0,0.20156334496828077
Professional and business services,2017-02,20400.0,0.08831321754489974
Professional and business services,2017-03,20431.0,0.1519607843137205
Professional and business services,2017-04,20464.0,0.16151925994811744
Professional and business services,2017-05,20525.0,0.2980844409695038
Professional and business services,2017-06,20559.0,0.1656516443361733
Professional and business services,2017-07,20599.0,0.1945619923148012
Professional and business services,2017-08,20640.0,0.1990387882906841
Professional and business services,2017-09,20636.0,-0.019379844961242565
Professional and business services,2017-10,20677.0,0.1986819150998187
Professional and business services,2017-11,20691.0,0.06770808144314078
Professional and business services,2017-12,20728.0,0.17882170992218338
Professional and business services,2018-01,20787.0,0.2846391354689226
Professional and business services,2018-02,20825.0,0.18280656179343602
Professional and business services,2018-03,20872.0,0.22569027611043513
Professional and business services,2018-04,20920.0,0.2299731697968488
Professional and business services,2018-05,20980.0,0.2868068833651982
Professional and business services,2018-06,21029.0,0.2335557673975197
Professional and business services,2018-07,21041.0,0.0570640544010681
Professional and business services,2018-08,21080.0,0.18535240720498614
Professional and business services,2018-09,21111.0,0.14705882352941124
Professional and business services,2018-10,21134.0,0.10894794183127221
Professional and business services,2018-11,21138.0,0.018926847733502505
Professional and business services,2018-12,21157.0,0.08988551423976254
Professional and business services,2019-01,21161.0,0.018906272155794213
Professional and business services,2019-02,21191.0,0.14177023770143293
Professional and business services,2019-03,21220.0,0.1368505497616912
Professional and business services,2019-04,21278.0,0.27332704995286505
Professional and business services,2019-05,21325.0,0.22088542156217805
Professional and business services,2019-06,21367.0,0.1969519343493653
Professional and business services,2019-07,21389.0,0.1029625122852984
Professional and business services,2019-08,21419.0,0.140259011641497
Professional and business services,2019-09,21426.0,0.03268126429805118
Professional and business services,2019-10,21435.0,0.04200504060487553
Professional and business services,2019-11,21443.0,0.03732213669231932
Professional and business services,2019-12,21421.0,-0.10259758429324028
Professional and business services,2020-01,21434.0,0.060688109798801015
Professional and business services,2020-02,21437.0,0.013996454231590683
Professional and business services,2020-03,21357.0,-0.37318654662499284
Professional and business services,2020-04,19180.0,-10.19337921992789
Professional and business services,2020-05,19361.0,0.9436913451511986
Professional and business services,2020-06,19729.0,1.9007282681679616
Professional and business services,2020-07,19910.0,0.917431192660545
Professional and business services,2020-08,20089.0,0.8990457056755385
Professional and business services,2020-09,20237.0,0.7367215889292567
Professional and business services,2020-10,20424.0,0.9240500074121583
Professional and business services,2020-11,20559.0,0.6609870740305501
Professional and business services,2020-12,20716.0,0.7636558198355958
Professional and business services,2021-01,20871.0,0.7482139409152433
Professional and business services,2021-02,20937.0,0.3162282593071719
Professional and business services,2021-03,21075.0,0.6591202177962385
Professional and business services,2021-04,21057.0,-0.0854092526690442
Professional and business services,2021-05,21121.0,0.3039369330863906
Professional and business services,2021-06,21221.0,0.47346243075612193
Professional and business services,2021-07,21376.0,0.7304085575609021
Professional and business services,2021-08,21476.0,0.46781437125749115
Professional and business services,2021-09,21569.0,0.4330415347364447
Professional and business services,2021-10,21830.0,1.2100700078816917
Professional and business services,2021-11,21971.0,0.6459001374255591
Professional and business services,2021-12,22090.0,0.5416230485640217
Professional and business services,2022-01,22176.0,0.38931643277502204
Professional and business services,2022-02,22303.0,0.5726911976911886
Professional and business services,2022-03,22450.0,0.6591041563915212
Professional and business services,2022-04,22425.0,-0.11135857461024301
Professional and business services,2022-05,22454.0,0.12931995540690355
Professional and business services,2022-06,22522.0,0.30284136456755206
Professional and business services,2022-07,22614.0,0.40848947695586446
Professional and business services,2022-08,22637.0,0.10170690722561826
Professional and business services,2022-09,22678.0,0.18111940628176004
Professional and business services,2022-10,22726.0,0.21165887644412074
Professional and business services,2022-11,22726.0,0.0
Professional and business services,2022-12,22733.0,0.030801724896600824
Professional and business services,2023-01,22771.0,0.16715787621519596
Professional and business services,2023-02,22779.0,0.03513240525230277
Professional and business services,2023-03,22797.0,0.0790201501382759
Professional and business services,2023-04,22827.0,0.13159626266614488
Professional and business services,2023-05,22876.0,0.2146580803434439
Professional and business services,2023-06,22883.0,0.03059975520196545
Professional and business services,2023-07,22866.0,-0.07429095835336241
Professional and business services,2023-08,22865.0,-0.004373305344174128
Professional and business services,2023-09,22864.0,-0.004373496610543537
Professional and business services,2023-10,22859.0,-0.021868439468164524
Professional and business services,2023-11,22869.0,0.043746445601300366
Professional and business services,2023-12,22882.0,0.05684551139095717
Retail trade,2014-01,15214.6,
Retail trade,2014-02,15189.5,-0.16497311792620373
Retail trade,2014-03,15217.7,0.18565456400803093
Retail trade,2014-04,15258.9,0.2707373650420175
Retail trade,2014-05,15264.3,0.03538918270649116
Retail trade,2014-06,15305.6,0.27056596109877873
Retail trade,2014-07,15328.9,0.15223186284758494
Retail trade,2014-08,15336.7,0.050884277410645495
Retail trade,2014-09,15367.0,0.1975653171803593
Retail trade,2014-10,15404.7,0.24533090388494383
Retail trade,2014-11,15429.8,0.16293728537393193
Retail trade,2014-12,15444.8,0.09721448106909669
Retail trade,2015-01,15461.9,0.11071687558272814
Retail trade,2015-02,15479.2,0.11188793097873795
Retail trade,2015-03,15510.3,0.20091477595740592
Retail trade,2015-04,15523.8,0.08703893541710528
Retail trade,2015-05,15557.5,0.21708602275216649
Retail trade,2015-06,15567.2,0.06234934918849522
Retail trade,2015-07,15581.7,0.09314456035767193
Retail trade,2015-08,15588.1,0.04107382378046864
Retail trade,2015-09,15578.0,-0.06479301518466096
Retail trade,2015-10,15619.2,0.2644755424316303
Retail trade,2015-11,15625.5,0.04033497234172678
Retail trade,2015-12,15631.8,0.04031870980127916
Retail trade,2016-01,15664.8,0.21110812574367532
Retail trade,2016-02,15716.5,0.3300393238343302
Retail trade,2016-03,15770.9,0.34613304488912977
Retail trade,2016-04,15768.1,-0.01775421821201828
Retail trade,2016-05,15772.9,0.03044120724753352
Retail trade,2016-06,15789.5,0.10524380424652424
Retail trade,2016-07,15804.4,0.09436650938914326
Retail trade,2016-08,15821.5,0.10819771709145165
Retail trade,2016-09,15826.4,0.030970514805805927
Retail trade,2016-10,15829.6,0.02021938027600978
Retail trade,2016-11,15786.4,-0.27290645373225786
Retail trade,2016-12,15820.5,0.2160087163634472
Retail trade,2017-01,15873.6,0.33564046648335566
Retail trade,2017-02,15854.5,-0.12032557201895333
Retail trade,2017-03,15824.9,-0.18669778296382944
Retail trade,2017-04,15805.0,-0.1257511895809693
Retail trade,2017-05,15784.8,-0.12780765580513442
Retail trade,2017-06,15776.3,-0.05384927271805395
Retail trade,2017-07,15768.0,-0.0526105614117367
Retail trade,2017-08,15761.9,-0.038685946220196055
Retail trade,2017-09,15750.3,-0.07359518839733514
Retail trade,2017-10,15747.9,-0.015237804994183701
Retail trade,2017-11,15783.4,0.22542688231446117
Retail trade,2017-12,15743.9,-0.25026293447546477
Retail trade,2018-01,15706.0,-0.2407281550314666
Retail trade,2018-02,15753.1,0.2998853941168944
Retail trade,2018-03,15771.5,0.11680240714526668
Retail trade,2018-04,15772.2,0.00443838569572641
Retail trade,2018-05,15788.4,0.10271236732986022
Retail trade,2018-06,15741.9,-0.29452002736185534
Retail trade,2018-07,15725.4,-0.10481581003564111
Retail trade,2018-08,15727.6,0.013990105180150536
Retail trade,2018-09,15686.7,-0.2600523919733422
Retail trade,2018-10,15642.5,-0.2817673570604473
Retail trade,2018-11,15686.6,0.28192424484576595
Retail trade,2018-12,15631.8,-0.34934275113791546
Retail trade,2019-01,15616.3,-0.0991568469402071
Retail trade,2019-02,15583.5,-0.21003694857295585
Retail trade,2019-03,15573.1,-0.06673725414700904
Retail trade,2019-04,15573.4,0.001926398726004308
Retail trade,2019-05,15560.0,-0.08604415220825334
Retail trade,2019-06,15537.8,-0.1426735218509001
Retail trade,2019-07,15535.8,-0.012871835137540089
Retail trade,2019-08,15520.6,-0.09783854066092168
Retail trade,2019-09,15529.4,0.05669883896239902
Retail trade,2019-10,15531.1,0.010946977990133888
Retail trade,2019-11,15508.9,-0.1429390062519742
Retail trade,2019-12,15545.1,0.23341436207597877
Retail trade,2020-01,15515.7,-0.18912712044309998
Retail trade,2020-02,15510.3,-0.03480345714341748
Retail trade,2020-03,15425.4,-0.5473781938453826
Retail trade,2020-04,13241.4,-14.158465906880856
Retail trade,2020-05,13631.0,2.942287069343119
Retail trade,2020-06,14450.8,6.0142322646907775
Retail trade,2020-07,14678.4,1.5749993079967828
Retail trade,2020-08,14951.8,1.8626008284281736
Retail trade,2020-09,15001.5,0.33240144999264754
Retail trade,2020-10,15098.4,0.6459354064593414
Retail trade,2020-11,15142.6,0.29274625125841336
Retail trade,2020-12,15118.6,-0.15849325743266807
Retail trade,2021-01,15164.5,0.3035995396399205
Retail trade,2021-02,15198.0,0.22091067954763677
Retail trade,2021-03,15230.9,0.21647585208579567
Retail trade,2021-04,15187.7,-0.2836339283955547
Retail trade,2021-05,15205.0,0.1139079649979946
Retail trade,2021-06,15268.9,0.42025649457415604
Retail trade,2021-07,15241.6,-0.1787948051267585
Retail trade,2021-08,15233.9,-0.05051963048499086
Retail trade,2021-09,15303.9,0.4595015065085084
Retail trade,2021-10,15346.5,0.2783604179326771
Retail trade,2021-11,15381.3,0.2267618023653606
Retail trade,2021-12,15373.9,-0.04811036778425981
Retail trade,2022-01,15394.7,0.13529423243290317
Retail trade,2022-02,15554.1,1.0354212813500796
Retail trade,2022-03,15543.3,-0.06943506856713633
Retail trade,2022-04,15492.7,-0.3255421950293602
Retail trade,2022-05,15436.4,-0.3633969546947946
Retail trade,2022-06,15492.2,0.3614832473892937
Retail trade,2022-07,15511.6,0.12522430642516458
Retail trade,2022-08,15536.3,0.15923566878979223
Retail trade,2022-09,15519.2,-0.110064815947164
Retail trade,2022-10,15509.8,-0.06057013248106369
Retail trade,2022-11,15487.6,-0.14313530799880958
Retail trade,2022-12,15484.7,-0.018724657145063883
Retail trade,2023-01,15518.3,0.2169883820803742
Retail trade,2023-02,15606.8,0.5702944265802312
Retail trade,2023-03,15579.6,-0.17428300484403358
Retail trade,2023-04,15586.0,0.04107936018895586
Retail trade,2023-05,15599.3,0.08533299114590331
Retail trade,2023-06,15593.8,-0.03525799234580518
Retail trade,2023-07,15599.4,0.0359117084995253
Retail trade,2023-08,15593.8,-0.035898816621149354
Retail trade,2023-09,15612.0,0.11671305262348497
Retail trade,2023-10,15613.3,0.008326928004098733
Retail trade,2023-11,15570.4,-0.2747657445895446
Retail trade,2023-12,15602.7,0.20744489544264333
"Trade, transportation, and utilities",2014-01,26028.0,
"Trade, transportation, and utilities",2014-02,26004.0,-0.09220839096357736
"Trade, transportation, and utilities",2014-03,26055.0,0.19612367328103453
"Trade, transportation, and utilities",2014-04,26124.0,0.2648244099021202
"Trade, transportation, and utilities",2014-05,26164.0,0.15311590874291792
"Trade, transportation, and utilities",2014-06,26237.0,0.27900932579116855
"Trade, transportation, and utilities",2014-07,26292.0,0.20962762510958743
"Trade, transportation, and utilities",2014-08,26314.0,0.08367564278106698
"Trade, transportation, and utilities",2014-09,26364.0,0.19001292087861277
"Trade, transportation, and utilities",2014-10,26424.0,0.2275830678197588
"Trade, transportation, and utilities",2014-11,26475.0,0.19300635785648446
"Trade, transportation, and utilities",2014-12,26528.0,0.20018885741266423
"Trade, transportation, and utilities",2015-01,26556.0,0.10554885404101544
"Trade, transportation, and utilities",2015-02,26601.0,0.16945323090826747
"Trade, transportation, and utilities",2015-03,26647.0,0.1729258298560188
"Trade, transportation, and utilities",2015-04,26664.0,0.06379705032462102
"Trade, transportation, and utilities",2015-05,26728.0,0.2400240024002409
"Trade, transportation, and utilities",2015-06,26762.0,0.12720742292726683
"Trade, transportation, and utilities",2015-07,26802.0,0.14946566026454722
"Trade, transportation, and utilities",2015-08,26821.0,0.07089023207222933
"Trade, transportation, and utilities",2015-09,26809.0,-0.0447410611088328
"Trade, transportation, and utilities",2015-10,26852.0,0.16039389757172007
"Trade, transportation, and utilities",2015-11,26876.0,0.08937881722030916
"Trade, transportation, and utilities",2015-12,26910.0,0.12650692067270874
"Trade, transportation, and utilities",2016-01,26914.0,0.014864362690447663
"Trade, transportation, and utilities",2016-02,26980.0,0.24522553317976037
"Trade, transportation, and utilities",2016-03,27055.0,0.27798369162341796
"Trade, transportation, and utilities",2016-04,27073.0,0.06653114026982099
"Trade, transportation, and utilities",2016-05,27090.0,0.06279318878588125
"Trade, transportation, and utilities",2016-06,27109.0,0.07013658176449056
"Trade, transportation, and utilities",2016-07,27152.0,0.1586189088494505
"Trade, transportation, and utilities",2016-08,27198.0,0.16941661756040283
"Trade, transportation, and utilities",2016-09,27209.0,0.04044415030517445
"Trade, transportation, and utilities",2016-10,27231.0,0.08085559925024022
"Trade, transportation, and utilities",2016-11,27209.0,-0.08079027578862252
"Trade, transportation, and utilities",2016-12,27272.0,0.2315410342166091
"Trade, transportation, and utilities",2017-01,27317.0,0.16500440011733009
"Trade, transportation, and utilities",2017-02,27317.0,0.0
"Trade, transportation, and utilities",2017-03,27302.0,-0.05491086136837353
"Trade, transportation, and utilities",2017-04,27299.0,-0.010988205992235045
"Trade, transportation, and utilities",2017-05,27307.0,0.029305102751009393
"Trade, transportation, and utilities",2017-06,27320.0,0.04760684073681354
"Trade, transportation, and utilities",2017-07,27324.0,0.014641288433381305
"Trade, transportation, and utilities",2017-08,27332.0,0.02927829014784944
"Trade, transportation, and utilities",2017-09,27351.0,0.06951558612615649
"Trade, transportation, and utilities",2017-10,27371.0,0.07312346897736521
"Trade, transportation, and utilities",2017-11,27419.0,0.175368090314576
"Trade, transportation, and utilities",2017-12,27406.0,-0.04741237827783351
"Trade, transportation, and utilities",2018-01,27374.0,-0.11676275268189817
"Trade, transportation, and utilities",2018-02,27450.0,0.27763571272010346
"Trade, transportation, and utilities",2018-03,27520.0,0.2550091074681182
"Trade, transportation, and utilities",2018-04,27518.0,-0.007267441860470125
"Trade, transportation, and utilities",2018-05,27569.0,0.18533323642706545
"Trade, transportation, and utilities",2018-06,27546.0,-0.08342703761471393
"Trade, transportation, and utilities",2018-07,27547.0,0.0036302911493590884
"Trade, transportation, and utilities",2018-08,27602.0,0.19965876501979452
"Trade, transportation, and utilities",2018-09,27577.0,-0.09057314687341833
"Trade, transportation, and utilities",2018-10,27569.0,-0.029009681981362334
"Trade, transportation, and utilities",2018-11,27640.0,0.2575356378541116
"Trade, transportation, and utilities",2018-12,27575.0,-0.2351664254703345
"Trade, transportation, and utilities",2019-01,27635.0,0.21758839528558394
"Trade, transportation, and utilities",2019-02,27591.0,-0.15921838248598164
"Trade, transportation, and utilities",2019-03,27592.0,0.003624370265664645
"Trade, transportation, and utilities",2019-04,27628.0,0.13047260075385037
"Trade, transportation, and utilities",2019-05,27638.0,0.03619516432604719
"Trade, transportation, and utilities",2019-06,27646.0,0.028945654533618637
"Trade, transportation, and utilities",2019-07,27662.0,0.05787455689791887
"Trade, transportation, and utilities",2019-08,27652.0,-0.036150676017643324
"Trade, transportation, and utilities",2019-09,27676.0,0.0867929986981153
"Trade, transportation, and utilities",2019-10,27689.0,0.046972105795628494
"Trade, transportation, and utilities",2019-11,27687.0,-0.007223084979590677
"Trade, transportation, and utilities",2019-12,27753.0,0.23837902264600697
"Trade, transportation, and utilities",2020-01,27775.0,0.07927070947284509
"Trade, transportation, and utilities",2020-02,27729.0,-0.16561656165616778
"Trade, transportation, and utilities",2020-03,27647.0,-0.29571928306105777
"Trade, transportation, and utilities",2020-04,24553.0,-11.191087640611997
"Trade, transportation, and utilities",2020-05,24980.0,1.73909501893863
"Trade, transportation, and utilities",2020-06,25967.0,3.9511609287429916
"Trade, transportation, and utilities",2020-07,26233.0,1.0243770940039365
"Trade, transportation, and utilities",2020-08,26624.0,1.4904890786413993
"Trade, transportation, and utilities",2020-09,26767.0,0.537109375
"Trade, transportation, and utilities",2020-10,26958.0,0.7135652108940072
"Trade, transportation, and utilities",2020-11,27134.0,0.6528674233993614
"Trade, transportation, and utilities",2020-12,27130.0,-0.01474165253925186
"Trade, transportation, and utilities",2021-01,27213.0,0.305934389974194
"Trade, transportation, and utilities",2021-02,27294.0,0.2976518575680709
"Trade, transportation, and utilities",2021-03,27422.0,0.46896753865317553
"Trade, transportation, and utilities",2021-04,27388.0,-0.12398803880095954
"Trade, transportation, and utilities",2021-05,27453.0,0.23733021761356277
"Trade, transportation, and utilities",2021-06,27599.0,0.5318180162459551
"Trade, transportation, and utilities",2021-07,27650.0,0.1847893039602866
"Trade, transportation, and utilities",2021-08,27713.0,0.22784810126581512
"Trade, transportation, and utilities",2021-09,27845.0,0.47631075668459477
"Trade, transportation, and utilities",2021-10,27976.0,0.47046148321063797
"Trade, transportation, and utilities",2021-11,28125.0,0.5325993708893417
"Trade, transportation, and utilities",2021-12,28192.0,0.23822222222222855
"Trade, transportation, and utilities",2022-01,28283.0,0.32278660612938825
"Trade, transportation, and utilities",2022-02,28554.0,0.9581727539511364
"Trade, transportation, and utilities",2022-03,28600.0,0.16109826994465948
"Trade, transportation, and utilities",2022-04,28606.0,0.02097902097901727
"Trade, transportation, and utilities",2022-05,28602.0,-0.013983080472623755
"Trade, transportation, and utilities",2022-06,28686.0,0.2936857562408246
"Trade, transportation, and utilities",2022-07,28728.0,0.14641288433381305
"Trade, transportation, and utilities",2022-08,28758.0,0.10442773600667365
"Trade, transportation, and utilities",2022-09,28730.0,-0.09736421169761478
"Trade, transportation, and utilities",2022-10,28739.0,0.03132613992342659
"Trade, transportation, and utilities",2022-11,28714.0,-0.08698980479487917
"Trade, transportation, and utilities",2022-12,28706.0,-0.027860973741034023
"Trade, transportation, and utilities",2023-01,28771.0,0.22643349822337733
"Trade, transportation, and utilities",2023-02,28851.0,0.27805776650098313
"Trade, transportation, and utilities",2023-03,28819.0,-0.11091469966378886
"Trade, transportation, and utilities",2023-04,28834.0,0.05204899545439012
"Trade, transportation, and utilities",2023-05,28875.0,0.1421932440868412
"Trade, transportation, and utilities",2023-06,28860.0,-0.051948051948047524
"Trade, transportation, and utilities",2023-07,28869.0,0.031185031185021472
"Trade, transportation, and utilities",2023-08,28840.0,-0.1004537739443645
"Trade, transportation, and utilities",2023-09,28882.0,0.14563106796117165
"Trade, transportation, and utilities",2023-10,28888.0,0.020774184613259195
"Trade, transportation, and utilities",2023-11,28843.0,-0.15577402381611316
"Trade, transportation, and utilities",2023-12,28867.0,0.083209097527992
Transportation and warehousing,2014-01,4561.9,
Transportation and warehousing,2014-02,4556.8,-0.11179552379489976
Transportation and warehousing,2014-03,4572.6,0.34673455056180025
Transportation and warehousing,2014-04,4586.5,0.30398460394522875
Transportation and warehousing,2014-05,4614.8,0.6170282350376199
Transportation and warehousing,2014-06,4634.0,0.41605270000866224
Transportation and warehousing,2014-07,4661.5,0.5934397928355706
Transportation and warehousing,2014-08,4676.2,0.31534913654402974
Transportation and warehousing,2014-09,4690.1,0.2972499037680265
Transportation and warehousing,2014-10,4710.0,0.42429798938188323
Transportation and warehousing,2014-11,4732.6,0.4798301486199641
Transportation and warehousing,2014-12,4760.5,0.589527955035285
Transportation and warehousing,2015-01,4769.8,0.19535763050100297
Transportation and warehousing,2015-02,4786.0,0.33963688204956544
Transportation and warehousing,2015-03,4799.0,0.2716255745925711
Transportation and warehousing,2015-04,4805.9,0.14377995415710831
Transportation and warehousing,2015-05,4828.1,0.461932208327287
Transportation and warehousing,2015-06,4855.2,0.5612974047761954
Transportation and warehousing,2015-07,4878.6,0.48195748887791545
Transportation and warehousing,2015-08,4889.4,0.2213749846267321
Transportation and warehousing,2015-09,4898.4,0.18407166523499718
Transportation and warehousing,2015-10,4898.8,0.008165931732828646
Transportation and warehousing,2015-11,4914.7,0.3245692822732016
Transportation and warehousing,2015-12,4946.0,0.6368649154577133
Transportation and warehousing,2016-01,4914.5,-0.6368782854832222
Transportation and warehousing,2016-02,4930.3,0.3214976091158839
Transportation and warehousing,2016-03,4948.9,0.37725899032512444
Transportation and warehousing,2016-04,4964.8,0.32128351754936446
Transportation and warehousing,2016-05,4979.9,0.30414115372219275
Transportation and warehousing,2016-06,4984.1,0.0843390429526858
Transportation and warehousing,2016-07,5009.2,0.5036014526193178
Transportation and warehousing,2016-08,5035.8,0.5310229178312031
Transportation and warehousing,2016-09,5030.8,-0.0992890901147736
Transportation and warehousing,2016-10,5047.4,0.3299674008109932
Transportation and warehousing,2016-11,5064.8,0.34473194119746253
Transportation and warehousing,2016-12,5096.9,0.6337861317327276
Transportation and warehousing,2017-01,5081.9,-0.2942965331868441
Transportation and warehousing,2017-02,5098.9,0.3345205533363593
Transportation and warehousing,2017-03,5112.9,0.2745690246916066
Transportation and warehousing,2017-04,5131.5,0.36378571847679453
Transportation and warehousing,2017-05,5161.6,0.5865731267660657
Transportation and warehousing,2017-06,5176.8,0.2944823310601308
Transportation and warehousing,2017-07,5186.3,0.18351104929685835
Transportation and warehousing,2017-08,5198.8,0.24101960935540845
Transportation and warehousing,2017-09,5229.8,0.5962914518734985
Transportation and warehousing,2017-10,5247.3,0.3346208268002693
Transportation and warehousing,2017-11,5257.7,0.1981971680673711
Transportation and warehousing,2017-12,5281.9,0.4602773075679467
Transportation and warehousing,2018-01,5290.3,0.15903368106175986
Transportation and warehousing,2018-02,5314.3,0.45366047294104206
Transportation and warehousing,2018-03,5353.1,0.730105564232364
Transportation and warehousing,2018-04,5373.2,0.37548336477928324
Transportation and warehousing,2018-05,5404.2,0.5769373929874089
Transportation and warehousing,2018-06,5425.5,0.3941378927500905
Transportation and warehousing,2018-07,5433.4,0.14560869965900558
Transportation and warehousing,2018-08,5468.1,0.6386424706445348
Transportation and warehousing,2018-09,5488.6,0.37490170260237043
Transportation and warehousing,2018-10,5516.9,0.5156141821229365
Transportation and warehousing,2018-11,5536.1,0.34802153383242107
Transportation and warehousing,2018-12,5521.6,-0.2619172341540077
Transportation and warehousing,2019-01,5587.6,1.1953057084902907
Transportation and warehousing,2019-02,5571.9,-0.2809793113322523
Transportation and warehousing,2019-03,5584.7,0.22972415154616233
Transportation and warehousing,2019-04,5617.2,0.5819471054846259
Transportation and warehousing,2019-05,5639.1,0.38987395855587526
Transportation and warehousing,2019-06,5675.2,0.6401730772640946
Transportation and warehousing,2019-07,5687.8,0.2220186072737551
Transportation and warehousing,2019-08,5695.8,0.1406519216568869
Transportation and warehousing,2019-09,5710.2,0.2528178657958513
Transportation and warehousing,2019-10,5717.5,0.12784140660573318
Transportation and warehousing,2019-11,5735.9,0.3218189768255275
Transportation and warehousing,2019-12,5760.3,0.4253909586987348
Transportation and warehousing,2020-01,5815.3,0.9548113813516723
