Industry,Year-Month,Value,percentage change
Goods-producing,2023-09,21664,0.12478624578269315
Goods-producing,2023-10,21654,-0.04615952732643924
Goods-producing,2023-11,21690,0.16625103906899863
Goods-producing,2023-12,21723,0.15214384508990264
Service-providing,2014-01,118614,
Service-providing,2014-02,118722,0.0910516465172817
Service-providing,2014-03,118950,0.1920452822560259
Service-providing,2014-04,119195,0.2059688944934912
Service-providing,2014-05,119359,0.13758966399597394
Service-providing,2014-06,119639,0.23458641577089878
Service-providing,2014-07,119812,0.14460167671077606
Service-providing,2014-08,119941,0.10766868093345927
Service-providing,2014-09,120193,0.21010330078956585
Service-providing,2014-10,120385,0.15974307987987046
Service-providing,2014-11,120632,0.20517506333845859
Service-providing,2014-12,120885,0.20972876185423317
Service-providing,2015-01,121063,0.1472473838772359
Service-providing,2015-02,121294,0.1908097436871703
Service-providing,2015-03,121420,0.10387982917539063
Service-providing,2015-04,121649,0.1886015483445913
Service-providing,2015-05,121958,0.25400948630898146
Service-providing,2015-06,122103,0.11889338952755235
Service-providing,2015-07,122362,0.21211600042587708
Service-providing,2015-08,122501,0.11359735865710263
Service-providing,2015-09,122624,0.10040734361351777
Service-providing,2015-10,122904,0.22834029227556396
Service-providing,2015-11,123099,0.15866041788712426
Service-providing,2015-12,123345,0.19983915385177742
Service-providing,2016-01,123450,0.0851270825732664
Service-providing,2016-02,123695,0.19846091535034027
Service-providing,2016-03,123955,0.21019442984759884
Service-providing,2016-04,124124,0.136339800734131
Service-providing,2016-05,124214,0.07250813702426306
Service-providing,2016-06,124444,0.18516431320141358
Service-providing,2016-07,124757,0.2515187554241294
Service-providing,2016-08,124933,0.14107424833877946
Service-providing,2016-09,125201,0.21451498002929004
Service-providing,2016-10,125281,0.06389725321682693
Service-providing,2016-11,125376,0.07582953520486324
Service-providing,2016-12,125589,0.16988897396630342
Service-providing,2017-01,125782,0.1536758792569426
Service-providing,2017-02,125932,0.11925394730565309
Service-providing,2017-03,126022,0.07146714099672824
Service-providing,2017-04,126188,0.13172303248638606
Service-providing,2017-05,126374,0.1473991187751711
Service-providing,2017-06,126525,0.11948660325700189
Service-providing,2017-07,126700,0.13831258644536604
Service-providing,2017-08,126753,0.04183109707971422
Service-providing,2017-09,126822,0.05443658138268859
Service-providing,2017-10,126937,0.09067827348567814
Service-providing,2017-11,127109,0.13550028754421017
Service-providing,2017-12,127204,0.07473900353240914
Service-providing,2018-01,127313,0.08568912927267025
Service-providing,2018-02,127580,0.20971935309042067
Service-providing,2018-03,127762,0.1426555886502534
Service-providing,2018-04,127861,0.07748782893191031
Service-providing,2018-05,128098,0.18535753670001487
Service-providing,2018-06,128255,0.12256241315242722
Service-providing,2018-07,128264,0.007017270281850507
Service-providing,2018-08,128463,0.1551487556913811
Service-providing,2018-09,128503,0.031137370293388145
Service-providing,2018-10,128627,0.09649580165442817
Service-providing,2018-11,128722,0.07385696626680538
Service-providing,2018-12,128869,0.11419959292118254
Service-providing,2019-01,129062,0.14976448952037646
Service-providing,2019-02,129112,0.03874107018331241
Service-providing,2019-03,129304,0.1487080983952005
Service-providing,2019-04,129574,0.20881024562271477
Service-providing,2019-05,129610,0.02778335159832057
Service-providing,2019-06,129786,0.13579199135869136
Service-providing,2019-07,129855,0.05316443992418041
Service-providing,2019-08,130078,0.1717300065457561
Service-providing,2019-09,130268,0.14606620642998447
Service-providing,2019-10,130414,0.11207664199957001
Service-providing,2019-11,130601,0.14338951339580852
Service-providing,2019-12,130771,0.1301674566044575
Service-providing,2020-01,130991,0.1682330180238667
Service-providing,2020-02,131230,0.18245528318738824
Service-providing,2020-03,129955,-0.9715766211994215
Service-providing,2020-04,111856,-13.927128621445883
Service-providing,2020-05,113784,1.7236446860248833
Service-providing,2020-06,117939,3.651655768825135
Service-providing,2020-07,119460,1.289649734184617
Service-providing,2020-08,120942,1.240582621798092
Service-providing,2020-09,121907,0.797903127118782
Service-providing,2020-10,122513,0.4971002485501197
Service-providing,2020-11,122734,0.18038901994075207
Service-providing,2020-12,122412,-0.2623559893753957
Service-providing,2021-01,122816,0.3300330033003229
Service-providing,2021-02,123389,0.4665515893694572
Service-providing,2021-03,124042,0.5292205950287343
Service-providing,2021-04,124399,0.2878057432160075
Service-providing,2021-05,124830,0.3464658076029581
Service-providing,2021-06,125591,0.6096290955699857
Service-providing,2021-07,126433,0.6704302059860945
Service-providing,2021-08,126831,0.3147912333014258
Service-providing,2021-09,127226,0.3114380553650209
Service-providing,2021-10,127986,0.5973621743983193
Service-providing,2021-11,128529,0.42426515400122433
Service-providing,2021-12,129014,0.37734674664862133
Service-providing,2022-01,129250,0.1829258840125858
Service-providing,2022-02,129973,0.5593810444874281
Service-providing,2022-03,130359,0.29698475837289795
Service-providing,2022-04,130573,0.16416204481470853
